GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "19180","Danville, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3270544,3217084,3121838,3284464,3153765,3218807,3128841,3210737,3253672,3272177,3123096,3162302,3549325
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",7070225,7088723,7278947,7600889,7652233,7903901,8243531,8880452,9100336,9540506,10296906,10217485,10887277
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",16948551,16775029,17040747,17837065,17737772,17726335,17764521,18286636,18511994,19006092,18806298,18622221,19995900
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",32197294,31978440,32372946,34000258,34304315,33856111,34799839,36449925,36766080,38311143,38379423,38980941,41951404
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5597335,5715704,5650770,5473080,5623311,5510266,5717191,6017027,6122363,6020635,6197340,6520710,6946264
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4922641,4944795,5020881,5079726,4991284,5056484,5198575,5167563,5178171,5183941,5125632,5101364,5520754
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",21596468,20745807,21524133,21270222,21775266,21743497,22528341,23711079,24807405,26018972,27313773,28773039,30182858
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",115953778,111677692,115219625,121232490,126079448,131706959,143615399,148312016,149189054,159148210,171215004,174741869,175713273
 "19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",27789053,27137859,28007012,28971975,30451140,30187505,31574444,33781223,34915020,35993387,36367163,36847598,39123262
 "19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",181680939,171185702,174936742,183197499,189536674,187290966,192670703,207864539,213116055,216586328,217466969,218858467,233524911
 "20020","Dothan, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5702939,5753981,5826896,5856148,5839256,5742891,5876357,6154455,6161600,6339951,6604655,6724407,7042989
 "20100","Dover, DE (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",5777133,6070377,5943133,6055145,6156990,6336314,6355891,6489479,6625507,7150474,7403796,7626665,8140807
 "20220","Dubuque, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3837445,3843445,3996088,4161990,4218519,4260326,4333235,4891348,4641672,4721603,4954951,4987765,5308942
