GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",99.459,96.921,97.094,101.957,104.726,106.417,106.926,107.853,108.765,110.175,110.258,114.205,119.335
 "19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.667,91.126,92.211,93.367,94.996,97.431,99.745,98.617,99.111,99.879,102.650,105.012,105.506
 "19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.229,93.827,94.352,96.287,97.434,99.306,101.491,99.699,99.950,101.008,104.693,107.348,107.988
 "20020","Dothan, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",82.752,81.554,84.784,87.560,88.961,91.510,91.787,91.233,92.723,92.907,92.729,95.707,97.108
 "20100","Dover, DE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.629,91.296,93.847,97.678,97.457,97.833,101.283,101.501,104.157,101.056,102.251,104.482,105.541
 "20220","Dubuque, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.717,86.413,87.372,89.611,93.520,93.824,96.341,89.367,95.683,96.690,97.606,100.598,101.046
 "20260","Duluth, MN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.461,87.844,87.498,88.262,91.671,91.185,92.667,91.402,93.035,93.011,99.135,98.586,98.535
 "20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.905,89.755,92.813,95.659,96.425,98.162,100.032,100.244,101.140,102.576,103.524,103.438,104.367
 "20700","East Stroudsburg, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",96.296,93.357,94.910,96.919,97.425,101.895,102.064,102.983,101.979,106.900,106.541,108.970,111.115
 "20740","Eau Claire, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.452,88.275,89.967,91.814,94.066,94.849,96.846,95.187,96.712,96.404,100.756,102.978,102.481
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.296,89.514,90.317,91.735,92.288,94.334,94.856,95.864,96.526,100.483,101.538,104.220,103.905
 "21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.206,83.289,87.577,90.931,89.538,91.085,93.254,92.714,92.331,93.073,95.800,98.745,99.932
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.595,89.232,90.427,91.445,93.602,94.600,95.646,96.164,95.925,96.507,100.712,102.206,101.854
 "21300","Elmira, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.041,90.556,91.365,94.386,94.835,98.249,99.846,98.919,100.570,103.109,102.774,104.830,106.489
 "21340","El Paso, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.234,87.256,90.632,94.264,95.693,96.415,97.355,97.500,99.337,101.040,99.962,101.160,103.674
 "21420","Enid, OK (Metropolitan Statistical Area) 1/", ,MAIRPD,1,"...","Implicit regional price deflator","Index",(NA),(NA),(NA),(NA),(NA),92.035,93.131,94.530,96.406,97.605,96.527,96.871,99.171
 "21500","Erie, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.296,89.170,91.474,93.044,94.932,98.013,96.765,98.309,98.671,101.774,101.720,103.593,105.031
 "21660","Eugene-Springfield, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.002,93.987,93.663,98.295,99.628,99.444,100.911,100.614,101.392,105.465,110.009,110.863,111.103
 "21780","Evansville, IN-KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.548,89.175,90.227,91.328,92.357,93.954,94.923,94.067,95.322,97.153,98.674,100.505,100.120
 "21820","Fairbanks, AK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",100.412,98.251,98.611,102.284,100.120,102.336,105.484,107.812,106.272,111.530,115.041,114.115,115.468
 "22020","Fargo, ND-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.432,89.398,90.830,92.027,95.299,96.752,97.585,97.616,98.574,99.472,101.239,103.690,104.547
 "22140","Farmington, NM (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.397,87.087,88.376,90.219,93.526,92.448,97.697,98.487,98.234,102.513,99.568,100.880,100.314
 "22180","Fayetteville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.798,85.013,88.983,91.941,93.319,94.621,96.318,95.464,96.079,97.222,99.561,99.113,99.876
 "22220","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.064,87.113,89.763,93.310,94.928,95.985,96.986,97.521,98.977,100.157,99.564,101.628,103.751
 "22380","Flagstaff, AZ (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",95.585,95.247,94.718,97.043,99.057,102.189,101.974,106.221,101.130,108.985,106.532,110.980,110.357
 "22420","Flint, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.240,88.807,89.969,91.280,92.639,94.955,96.290,93.945,94.425,94.608,99.106,100.449,99.820
